,Duration,N_Packets,N_Bytes,Idle_timeout,Protocol,Source_ip,Destination_ip
21,96.716,66,760,60,icmp,10.0.0.16,10.0.0.5
22,83.33,66,575,60,icmp,10.0.0.17,10.0.0.5
23,62.641,25,493,60,icmp,10.0.0.18,10.0.0.5
24,42.07,22,405,60,icmp,10.0.0.19,10.0.0.5
25,30.718,29,209,60,icmp,10.0.0.20,10.0.0.5
26,28.48,65,182,60,icmp,10.0.0.21,10.0.0.5
27,15.676,41,2053,60,icmp,10.0.0.22,10.0.0.5
28,3.745,66,2076,60,icmp,10.0.0.23,10.0.0.5
0,208.123,64,2076,60,icmp,10.0.0.5,10.0.0.2
1,208.063,51,2153,60,icmp,10.0.0.3,10.0.0.5
2,208.06,27,2153,60,icmp,10.0.0.5,10.0.0.3
3,208.011,27,2182,60,icmp,10.0.0.4,10.0.0.5
4,208.01,27,2343,60,icmp,10.0.0.5,10.0.0.4
5,207.952,27,2343,60,icmp,10.0.0.5,10.0.0.5
6,207.9,27,2101,60,icmp,10.0.0.6,10.0.0.5
7,207.898,27,2101,60,icmp,10.0.0.5,10.0.0.6
8,207.846,27,2090,60,icmp,10.0.0.7,10.0.0.5
9,207.843,27,2090,60,icmp,10.0.0.5,10.0.0.7
10,207.782,27,2166,60,icmp,10.0.0.8,10.0.0.5
11,207.78,27,2166,60,icmp,10.0.0.5,10.0.0.8
12,207.727,27,2161,60,icmp,10.0.0.9,10.0.0.5
13,207.725,27,2161,60,icmp,10.0.0.5,10.0.0.9
14,207.664,27,1860,60,icmp,10.0.0.10,10.0.0.5
15,207.663,26,1838,60,icmp,10.0.0.5,10.0.0.10
16,188.283,25,1759,60,icmp,10.0.0.11,10.0.0.5
17,187.206,24,1570,60,icmp,10.0.0.12,10.0.0.5
18,167.096,23,1409,60,icmp,10.0.0.13,10.0.0.5
19,149.859,22,1571,60,icmp,10.0.0.14,10.0.0.5
20,134.884,21,1267,60,icmp,10.0.0.15,10.0.0.5
21,126.762,20,1160,60,icmp,10.0.0.16,10.0.0.5
22,113.376,19,922,60,icmp,10.0.0.17,10.0.0.5
23,92.687,18,810,60,icmp,10.0.0.18,10.0.0.5
24,72.116,17,794,60,icmp,10.0.0.19,10.0.0.5
25,60.764,16,570,60,icmp,10.0.0.20,10.0.0.5
26,58.526,15,508,60,icmp,10.0.0.21,10.0.0.5
27,45.722,14,426,60,icmp,10.0.0.22,10.0.0.5
28,33.791,13,327,60,icmp,10.0.0.23,10.0.0.5
29,16.054,12,183,60,icmp,10.0.0.24,10.0.0.5
30,11.449,11,2787,60,icmp,10.0.0.25,10.0.0.5
31,7.132,33,2902,60,icmp,10.0.0.26,10.0.0.5
0,238.16,33,2902,60,icmp,10.0.0.5,10.0.0.2
1,238.1,33,2877,60,icmp,10.0.0.3,10.0.0.5
2,238.097,33,2877,60,icmp,10.0.0.5,10.0.0.3
3,238.048,33,3038,60,icmp,10.0.0.4,10.0.0.5
4,238.047,33,3107,60,icmp,10.0.0.5,10.0.0.4
5,237.989,33,3107,60,icmp,10.0.0.5,10.0.0.5
6,237.937,33,2860,60,icmp,10.0.0.6,10.0.0.5
7,237.935,33,2860,60,icmp,10.0.0.5,10.0.0.6
8,237.883,33,2875,60,icmp,10.0.0.7,10.0.0.5
9,237.88,33,2875,60,icmp,10.0.0.5,10.0.0.7
10,237.819,33,2911,60,icmp,10.0.0.8,10.0.0.5
11,237.817,33,2911,60,icmp,10.0.0.5,10.0.0.8
12,237.764,33,2901,60,icmp,10.0.0.9,10.0.0.5
13,237.762,33,2901,60,icmp,10.0.0.5,10.0.0.9
14,237.701,33,2622,60,icmp,10.0.0.10,10.0.0.5
15,237.7,32,2459,60,icmp,10.0.0.5,10.0.0.10
16,218.32,31,2459,60,icmp,10.0.0.11,10.0.0.5
17,217.243,30,2302,60,icmp,10.0.0.12,10.0.0.5
18,197.133,29,2090,60,icmp,10.0.0.13,10.0.0.5
19,179.896,28,2155,60,icmp,10.0.0.14,10.0.0.5
20,164.921,27,2008,60,icmp,10.0.0.15,10.0.0.5
21,156.799,26,1940,60,icmp,10.0.0.16,10.0.0.5
22,143.413,25,1717,60,icmp,10.0.0.17,10.0.0.5
23,122.724,24,1523,60,icmp,10.0.0.18,10.0.0.5
24,102.153,23,1572,60,icmp,10.0.0.19,10.0.0.5
25,90.801,22,1242,60,icmp,10.0.0.20,10.0.0.5
26,88.563,21,1284,60,icmp,10.0.0.21,10.0.0.5
27,75.759,20,1160,60,icmp,10.0.0.22,10.0.0.5
28,63.828,19,995,60,icmp,10.0.0.23,10.0.0.5
29,46.091,18,1060,60,icmp,10.0.0.24,10.0.0.5
30,41.486,17,783,60,icmp,10.0.0.25,10.0.0.5
31,37.169,16,641,60,icmp,10.0.0.26,10.0.0.5
32,25.648,15,442,60,icmp,10.0.0.27,10.0.0.5
33,23.247,14,369,60,icmp,10.0.0.28,10.0.0.5
34,16.227,13,285,60,icmp,10.0.0.29,10.0.0.5
35,13.203,12,144,60,icmp,10.0.0.30,10.0.0.5
36,7.86,11,2932,60,icmp,10.0.0.31,10.0.0.5
37,0.375,34,2932,60,icmp,10.0.0.32,10.0.0.5
38,268.205,34,3012,60,icmp,10.0.0.2,10.0.0.5
39,268.202,34,3012,60,icmp,10.0.0.5,10.0.0.2
40,268.142,34,3009,60,icmp,10.0.0.3,10.0.0.5
41,268.139,34,3009,60,icmp,10.0.0.5,10.0.0.3
42,268.09,34,3183,60,icmp,10.0.0.4,10.0.0.5
43,268.089,34,3241,60,icmp,10.0.0.5,10.0.0.4
44,268.031,34,3241,60,icmp,10.0.0.5,10.0.0.5
45,267.979,34,2960,60,icmp,10.0.0.6,10.0.0.5
46,267.977,34,2960,60,icmp,10.0.0.5,10.0.0.6
47,267.925,34,2986,60,icmp,10.0.0.7,10.0.0.5
48,267.922,34,2986,60,icmp,10.0.0.5,10.0.0.7
49,267.861,34,3012,60,icmp,10.0.0.8,10.0.0.5
50,267.859,34,3012,60,icmp,10.0.0.5,10.0.0.8
51,267.806,34,3025,60,icmp,10.0.0.9,10.0.0.5
52,267.804,34,3025,60,icmp,10.0.0.5,10.0.0.9
53,267.743,34,2772,60,icmp,10.0.0.10,10.0.0.5
54,267.742,33,2621,60,icmp,10.0.0.5,10.0.0.10
55,248.362,32,2620,60,icmp,10.0.0.11,10.0.0.5
56,247.285,31,2402,60,icmp,10.0.0.12,10.0.0.5
57,227.175,30,2193,60,icmp,10.0.0.13,10.0.0.5
58,209.938,29,2315,60,icmp,10.0.0.14,10.0.0.5
59,194.963,28,2139,60,icmp,10.0.0.15,10.0.0.5
60,186.841,27,2100,60,icmp,10.0.0.16,10.0.0.5
61,173.455,26,1876,60,icmp,10.0.0.17,10.0.0.5
62,152.766,25,1684,60,icmp,10.0.0.18,10.0.0.5
63,132.195,24,1668,60,icmp,10.0.0.19,10.0.0.5
64,120.843,23,1328,60,icmp,10.0.0.20,10.0.0.5
65,118.605,22,1410,60,icmp,10.0.0.21,10.0.0.5
66,105.801,21,1256,60,icmp,10.0.0.22,10.0.0.5
67,93.87,20,1096,60,icmp,10.0.0.23,10.0.0.5
68,76.133,19,1167,60,icmp,10.0.0.24,10.0.0.5
69,71.528,18,892,60,icmp,10.0.0.25,10.0.0.5
70,67.211,17,751,60,icmp,10.0.0.26,10.0.0.5
71,55.69,16,527,60,icmp,10.0.0.27,10.0.0.5
72,53.289,15,529,60,icmp,10.0.0.28,10.0.0.5
73,46.269,14,435,60,icmp,10.0.0.29,10.0.0.5
74,43.245,13,274,60,icmp,10.0.0.30,10.0.0.5
75,37.902,12,151,60,icmp,10.0.0.31,10.0.0.5
76,30.417,11,3215,60,icmp,10.0.0.32,10.0.0.5
77,11.209,37,3215,60,icmp,10.0.0.33,10.0.0.5
78,298.253,37,3332,60,icmp,10.0.0.2,10.0.0.5
79,298.25,37,3332,60,icmp,10.0.0.5,10.0.0.2
80,298.19,37,3370,60,icmp,10.0.0.3,10.0.0.5
81,298.187,37,3370,60,icmp,10.0.0.5,10.0.0.3
82,298.138,37,3546,60,icmp,10.0.0.4,10.0.0.5
83,298.137,37,3641,60,icmp,10.0.0.5,10.0.0.4
84,298.079,37,3641,60,icmp,10.0.0.5,10.0.0.5
85,298.027,37,3303,60,icmp,10.0.0.6,10.0.0.5
86,298.025,37,3303,60,icmp,10.0.0.5,10.0.0.6
87,297.973,37,3361,60,icmp,10.0.0.7,10.0.0.5
88,297.97,37,3361,60,icmp,10.0.0.5,10.0.0.7
89,297.909,37,3387,60,icmp,10.0.0.8,10.0.0.5
90,297.907,37,3387,60,icmp,10.0.0.5,10.0.0.8
91,297.854,37,3408,60,icmp,10.0.0.9,10.0.0.5
92,297.852,37,3408,60,icmp,10.0.0.5,10.0.0.9
93,297.791,37,3186,60,icmp,10.0.0.10,10.0.0.5
94,297.79,36,3019,60,icmp,10.0.0.5,10.0.0.10
95,278.41,35,2972,60,icmp,10.0.0.11,10.0.0.5
96,277.333,34,2773,60,icmp,10.0.0.12,10.0.0.5
97,257.223,33,2622,60,icmp,10.0.0.13,10.0.0.5
98,239.986,32,2695,60,icmp,10.0.0.14,10.0.0.5
99,225.011,31,2418,60,icmp,10.0.0.15,10.0.0.5
100,216.889,30,2508,60,icmp,10.0.0.16,10.0.0.5
101,203.503,29,2259,60,icmp,10.0.0.17,10.0.0.5
102,182.814,28,2061,60,icmp,10.0.0.18,10.0.0.5
103,162.243,27,2048,60,icmp,10.0.0.19,10.0.0.5
104,150.891,26,1733,60,icmp,10.0.0.20,10.0.0.5
105,148.653,25,1713,60,icmp,10.0.0.21,10.0.0.5
106,135.849,24,1552,60,icmp,10.0.0.22,10.0.0.5
107,123.918,23,1473,60,icmp,10.0.0.23,10.0.0.5
108,106.181,22,1515,60,icmp,10.0.0.24,10.0.0.5
109,101.576,21,1214,60,icmp,10.0.0.25,10.0.0.5
110,97.259,20,1102,60,icmp,10.0.0.26,10.0.0.5
111,85.738,19,824,60,icmp,10.0.0.27,10.0.0.5
112,83.337,18,843,60,icmp,10.0.0.28,10.0.0.5
113,76.317,17,806,60,icmp,10.0.0.29,10.0.0.5
114,73.293,16,626,60,icmp,10.0.0.30,10.0.0.5
115,67.95,15,581,60,icmp,10.0.0.31,10.0.0.5
116,60.465,14,276,60,icmp,10.0.0.32,10.0.0.5
117,41.257,12,168,60,icmp,10.0.0.33,10.0.0.5
118,19.906,11,3435,60,icmp,10.0.0.34,10.0.0.5
119,15.303,39,3435,60,icmp,10.0.0.35,10.0.0.5
120,328.305,39,3572,60,icmp,10.0.0.2,10.0.0.5
121,328.302,39,3572,60,icmp,10.0.0.5,10.0.0.2
122,328.242,39,3593,60,icmp,10.0.0.3,10.0.0.5
123,328.239,39,3593,60,icmp,10.0.0.5,10.0.0.3
124,328.19,39,3791,60,icmp,10.0.0.4,10.0.0.5
125,328.189,39,3892,60,icmp,10.0.0.5,10.0.0.4
126,328.131,39,3892,60,icmp,10.0.0.5,10.0.0.5
127,328.079,39,3536,60,icmp,10.0.0.6,10.0.0.5
128,328.077,39,3536,60,icmp,10.0.0.5,10.0.0.6
129,328.025,39,3623,60,icmp,10.0.0.7,10.0.0.5
130,328.022,39,3623,60,icmp,10.0.0.5,10.0.0.7
131,327.961,39,3592,60,icmp,10.0.0.8,10.0.0.5
132,327.959,39,3592,60,icmp,10.0.0.5,10.0.0.8
133,327.906,39,3631,60,icmp,10.0.0.9,10.0.0.5
134,327.904,39,3631,60,icmp,10.0.0.5,10.0.0.9
135,327.843,39,3447,60,icmp,10.0.0.10,10.0.0.5
136,327.842,38,3260,60,icmp,10.0.0.5,10.0.0.10
137,308.462,37,3244,60,icmp,10.0.0.11,10.0.0.5
138,307.385,36,2988,60,icmp,10.0.0.12,10.0.0.5
139,287.275,35,2885,60,icmp,10.0.0.13,10.0.0.5
140,270.038,34,2915,60,icmp,10.0.0.14,10.0.0.5
141,255.063,33,2684,60,icmp,10.0.0.15,10.0.0.5
142,246.941,32,2759,60,icmp,10.0.0.16,10.0.0.5
143,233.555,31,2526,60,icmp,10.0.0.17,10.0.0.5
144,212.866,30,2312,60,icmp,10.0.0.18,10.0.0.5
145,192.295,29,2350,60,icmp,10.0.0.19,10.0.0.5
146,180.943,28,1983,60,icmp,10.0.0.20,10.0.0.5
147,178.705,27,1910,60,icmp,10.0.0.21,10.0.0.5
148,165.901,26,1760,60,icmp,10.0.0.22,10.0.0.5
149,153.97,25,1689,60,icmp,10.0.0.23,10.0.0.5
150,136.233,24,1729,60,icmp,10.0.0.24,10.0.0.5
151,131.628,23,1459,60,icmp,10.0.0.25,10.0.0.5
152,127.311,22,1359,60,icmp,10.0.0.26,10.0.0.5
153,115.79,21,1018,60,icmp,10.0.0.27,10.0.0.5
154,113.389,20,1103,60,icmp,10.0.0.28,10.0.0.5
155,106.369,19,1084,60,icmp,10.0.0.29,10.0.0.5
156,103.345,18,835,60,icmp,10.0.0.30,10.0.0.5
157,98.002,17,832,60,icmp,10.0.0.31,10.0.0.5
158,90.517,16,634,60,icmp,10.0.0.32,10.0.0.5
159,71.309,15,545,60,icmp,10.0.0.33,10.0.0.5
160,49.958,14,376,60,icmp,10.0.0.34,10.0.0.5
161,45.355,13,270,60,icmp,10.0.0.35,10.0.0.5
162,29.907,12,173,60,icmp,10.0.0.36,10.0.0.5
163,21.13,11,3594,60,icmp,10.0.0.37,10.0.0.5
164,2.369,40,3594,60,icmp,10.0.0.38,10.0.0.5
165,358.355,40,3699,60,icmp,10.0.0.2,10.0.0.5
166,358.352,40,3699,60,icmp,10.0.0.5,10.0.0.2
167,358.292,40,3681,60,icmp,10.0.0.3,10.0.0.5
168,358.289,40,3681,60,icmp,10.0.0.5,10.0.0.3
169,358.24,40,3925,60,icmp,10.0.0.4,10.0.0.5
170,358.239,40,4010,60,icmp,10.0.0.5,10.0.0.4
171,358.181,40,4010,60,icmp,10.0.0.5,10.0.0.5
172,358.129,40,3689,60,icmp,10.0.0.6,10.0.0.5
173,358.127,40,3689,60,icmp,10.0.0.5,10.0.0.6
174,358.075,40,3739,60,icmp,10.0.0.7,10.0.0.5
175,358.072,40,3739,60,icmp,10.0.0.5,10.0.0.7
176,358.011,40,3695,60,icmp,10.0.0.8,10.0.0.5
177,358.009,40,3695,60,icmp,10.0.0.5,10.0.0.8
178,357.956,40,3783,60,icmp,10.0.0.9,10.0.0.5
179,357.954,40,3783,60,icmp,10.0.0.5,10.0.0.9
180,357.893,40,3545,60,icmp,10.0.0.10,10.0.0.5
181,357.892,39,3367,60,icmp,10.0.0.5,10.0.0.10
182,338.512,38,3374,60,icmp,10.0.0.11,10.0.0.5
183,337.435,37,3095,60,icmp,10.0.0.12,10.0.0.5
184,317.325,36,3037,60,icmp,10.0.0.13,10.0.0.5
185,300.088,35,3050,60,icmp,10.0.0.14,10.0.0.5
186,285.113,34,2818,60,icmp,10.0.0.15,10.0.0.5
187,276.991,33,2913,60,icmp,10.0.0.16,10.0.0.5
188,263.605,32,2688,60,icmp,10.0.0.17,10.0.0.5
189,242.916,31,2443,60,icmp,10.0.0.18,10.0.0.5
190,222.345,30,2481,60,icmp,10.0.0.19,10.0.0.5
191,210.993,29,2104,60,icmp,10.0.0.20,10.0.0.5
192,208.755,28,2037,60,icmp,10.0.0.21,10.0.0.5
193,195.951,27,1895,60,icmp,10.0.0.22,10.0.0.5
194,184.02,26,1783,60,icmp,10.0.0.23,10.0.0.5
195,166.283,25,1866,60,icmp,10.0.0.24,10.0.0.5
196,161.678,24,1600,60,icmp,10.0.0.25,10.0.0.5
197,157.361,23,1460,60,icmp,10.0.0.26,10.0.0.5
198,145.84,22,1114,60,icmp,10.0.0.27,10.0.0.5
199,143.439,21,1202,60,icmp,10.0.0.28,10.0.0.5
200,136.419,20,1194,60,icmp,10.0.0.29,10.0.0.5
201,133.395,19,955,60,icmp,10.0.0.30,10.0.0.5
202,128.052,18,994,60,icmp,10.0.0.31,10.0.0.5
203,120.567,17,728,60,icmp,10.0.0.32,10.0.0.5
204,101.359,16,695,60,icmp,10.0.0.33,10.0.0.5
205,80.008,15,469,60,icmp,10.0.0.34,10.0.0.5
206,75.405,14,376,60,icmp,10.0.0.35,10.0.0.5
207,59.957,13,311,60,icmp,10.0.0.36,10.0.0.5
208,51.18,12,141,60,icmp,10.0.0.37,10.0.0.5
209,32.419,11,3922,60,icmp,10.0.0.38,10.0.0.5
210,12.627,43,3922,60,icmp,10.0.0.39,10.0.0.5
211,388.413,43,4037,60,icmp,10.0.0.2,10.0.0.5
212,388.41,43,4037,60,icmp,10.0.0.5,10.0.0.2
213,388.35,43,3999,60,icmp,10.0.0.3,10.0.0.5
214,388.347,43,3999,60,icmp,10.0.0.5,10.0.0.3
215,388.298,43,4292,60,icmp,10.0.0.4,10.0.0.5
216,388.297,43,4417,60,icmp,10.0.0.5,10.0.0.4
217,388.239,43,4417,60,icmp,10.0.0.5,10.0.0.5
218,388.187,43,4012,60,icmp,10.0.0.6,10.0.0.5
219,388.185,43,4012,60,icmp,10.0.0.5,10.0.0.6
220,388.133,43,4118,60,icmp,10.0.0.7,10.0.0.5
221,388.13,43,4118,60,icmp,10.0.0.5,10.0.0.7
222,388.069,43,4063,60,icmp,10.0.0.8,10.0.0.5
223,388.067,43,4063,60,icmp,10.0.0.5,10.0.0.8
224,388.014,43,4208,60,icmp,10.0.0.9,10.0.0.5
225,388.012,43,4208,60,icmp,10.0.0.5,10.0.0.9
226,387.951,43,3941,60,icmp,10.0.0.10,10.0.0.5
227,387.95,42,3777,60,icmp,10.0.0.5,10.0.0.10
228,368.57,41,3725,60,icmp,10.0.0.11,10.0.0.5
229,367.493,40,3536,60,icmp,10.0.0.12,10.0.0.5
230,347.383,39,3417,60,icmp,10.0.0.13,10.0.0.5
231,330.146,38,3474,60,icmp,10.0.0.14,10.0.0.5
232,315.171,37,3158,60,icmp,10.0.0.15,10.0.0.5
233,307.049,36,3346,60,icmp,10.0.0.16,10.0.0.5
234,293.663,35,3067,60,icmp,10.0.0.17,10.0.0.5
235,272.974,34,2798,60,icmp,10.0.0.18,10.0.0.5
236,252.403,33,2842,60,icmp,10.0.0.19,10.0.0.5
237,241.051,32,2494,60,icmp,10.0.0.20,10.0.0.5
238,238.813,31,2491,60,icmp,10.0.0.21,10.0.0.5
239,226.009,30,2342,60,icmp,10.0.0.22,10.0.0.5
240,214.078,29,2096,60,icmp,10.0.0.23,10.0.0.5
241,196.341,28,2299,60,icmp,10.0.0.24,10.0.0.5
242,191.736,27,2015,60,icmp,10.0.0.25,10.0.0.5
243,187.419,26,1782,60,icmp,10.0.0.26,10.0.0.5
244,175.898,25,1560,60,icmp,10.0.0.27,10.0.0.5
245,173.497,24,1617,60,icmp,10.0.0.28,10.0.0.5
246,166.477,23,1587,60,icmp,10.0.0.29,10.0.0.5
247,163.453,22,1358,60,icmp,10.0.0.30,10.0.0.5
248,158.11,21,1336,60,icmp,10.0.0.31,10.0.0.5
249,150.625,20,1108,60,icmp,10.0.0.32,10.0.0.5
250,131.417,19,1032,60,icmp,10.0.0.33,10.0.0.5
251,110.066,18,815,60,icmp,10.0.0.34,10.0.0.5
252,105.463,17,767,60,icmp,10.0.0.35,10.0.0.5
253,90.015,16,718,60,icmp,10.0.0.36,10.0.0.5
254,81.238,15,514,60,icmp,10.0.0.37,10.0.0.5
255,62.477,14,414,60,icmp,10.0.0.38,10.0.0.5
256,42.685,13,322,60,icmp,10.0.0.39,10.0.0.5
257,22.548,12,128,60,icmp,10.0.0.40,10.0.0.5
258,11.667,11,4202,60,icmp,10.0.0.41,10.0.0.5
259,4.706,45,4202,60,icmp,10.0.0.42,10.0.0.5
260,418.467,45,4276,60,icmp,10.0.0.2,10.0.0.5
261,418.464,45,4276,60,icmp,10.0.0.5,10.0.0.2
262,418.404,45,4252,60,icmp,10.0.0.3,10.0.0.5
263,418.401,45,4252,60,icmp,10.0.0.5,10.0.0.3
264,418.352,45,4564,60,icmp,10.0.0.4,10.0.0.5
265,418.351,45,4732,60,icmp,10.0.0.5,10.0.0.4
266,418.293,45,4732,60,icmp,10.0.0.5,10.0.0.5
267,418.241,45,4243,60,icmp,10.0.0.6,10.0.0.5
268,418.239,45,4243,60,icmp,10.0.0.5,10.0.0.6
269,418.187,45,4382,60,icmp,10.0.0.7,10.0.0.5
270,418.184,45,4382,60,icmp,10.0.0.5,10.0.0.7
271,418.123,45,4278,60,icmp,10.0.0.8,10.0.0.5
272,418.121,45,4278,60,icmp,10.0.0.5,10.0.0.8
273,418.068,45,4403,60,icmp,10.0.0.9,10.0.0.5
274,418.066,45,4403,60,icmp,10.0.0.5,10.0.0.9
275,418.005,45,4157,60,icmp,10.0.0.10,10.0.0.5
276,418.004,44,4020,60,icmp,10.0.0.5,10.0.0.10
277,398.624,43,3958,60,icmp,10.0.0.11,10.0.0.5
278,397.547,42,3794,60,icmp,10.0.0.12,10.0.0.5
279,377.437,41,3618,60,icmp,10.0.0.13,10.0.0.5
280,360.2,40,3693,60,icmp,10.0.0.14,10.0.0.5
281,345.225,39,3411,60,icmp,10.0.0.15,10.0.0.5
282,337.103,38,3628,60,icmp,10.0.0.16,10.0.0.5
283,323.717,37,3327,60,icmp,10.0.0.17,10.0.0.5
284,303.028,36,3095,60,icmp,10.0.0.18,10.0.0.5
285,282.457,35,3090,60,icmp,10.0.0.19,10.0.0.5
286,271.105,34,2760,60,icmp,10.0.0.20,10.0.0.5
287,268.867,33,2709,60,icmp,10.0.0.21,10.0.0.5
288,256.063,32,2598,60,icmp,10.0.0.22,10.0.0.5
289,244.132,31,2379,60,icmp,10.0.0.23,10.0.0.5
290,226.395,30,2529,60,icmp,10.0.0.24,10.0.0.5
291,221.79,29,2306,60,icmp,10.0.0.25,10.0.0.5
292,217.473,28,2035,60,icmp,10.0.0.26,10.0.0.5
